//ALMHIST
///MAJOR
27
27

1325,COMMUNICATION ERROR(ENCODER),STATION1,[1],[1],TEACH,
4667,DEFECTIVE GUN PRESS FILE,,[1],,TEACH,TASK#0
TSTSOLDA,1,0,START
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2022/06/04 16:37:03

TASK#0
4708,MOTOR GUN AUTO TUNING INCOMPLETE,,[1],,TEACH,TASK#0
TSTSOLDA,1,0,RUN
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2022/06/02 14:18:27


4364,GUN SOFTLIMIT,STATION1,[1],[1],TEACH,
TSTSOLDA,2,0,START
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2022/06/02 14:13:00


4107,OUT OF RANGE(ABSO DATA),STATION1,[1],[1],TEACH,
TESTE,6,3,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
